id,y
160,91.56116308081657
161,263.096132344147
162,156.40605322836802
163,186.29224927769414
164,146.65016925362076
165,88.59811874241687
166,79.56403345519878
167,266.53370901874297
168,246.97646336542846
169,217.64469916058752
170,65.80069115753622
171,96.1752887559699
172,240.26253654816045
173,98.4239909082656
174,162.95879431126332
175,100.90934493461316
176,158.59545396991913
177,224.15693008288045
178,90.62474994587983
179,144.8560932985748
180,166.27638913134786
181,89.6505045373998
182,158.23100505402155
183,149.37039067654487
184,207.62905888594923
185,194.77414299919383
186,217.75075214982016
187,88.10133445925312
188,130.40756711819185
189,100.29349880570983
190,177.3580708018874
191,124.36020509015252
192,86.70207925716471
193,159.09076013978589
194,142.51602535752122
195,174.9882792798247
196,92.13769580623962
197,166.61722651790478
198,156.53281923613136
199,187.45863437721997
200,96.7507378842188
201,82.3438450008886
202,179.0955146666863
203,206.01524129306526
204,160.4977398548299
205,222.08856182916875
206,167.6012240237753
207,222.17637561489474
208,214.8105451138757
209,126.44578568794542
210,134.1702440500903
211,162.9496690072467
212,141.5235301057101
213,94.46456199175896
214,93.38099842762547
215,256.42466848196983
216,233.34042200897656
217,218.9584201159406
218,128.2659343892466
219,130.69919671266976
220,71.7782469716752
221,129.30169764474857
222,130.09889075065337
223,115.54016150818563
224,91.42816633271825
225,229.32387584095105
226,90.87142109765477
227,93.51096374874123
228,102.35964911064251
229,85.62531857778588
230,210.01281236151235
231,134.4159924427046
232,162.30395214065337
233,146.5468630097437
234,239.81414048722544
235,141.06018775675946
236,186.05683033713566
237,81.83562258343359
238,149.76991545005458
239,205.84692145146587
240,223.4712560080471
241,101.80964390806002
