id,y
160,98.08715444996798
161,263.96767685115844
162,151.13419862890066
163,200.36051270213875
164,142.27615708063632
165,94.02868075426859
166,99.1708787282902
167,263.14302212552127
168,245.8887009306914
169,189.14848090554898
170,86.79354969015387
171,99.60586154913503
172,251.19907736639186
173,105.28647392722519
174,157.06849123950542
175,96.75417939743812
176,167.6274669604506
177,206.39491642138785
178,86.46838923096942
179,127.39432214715468
180,162.0219955700261
181,96.211692864963
182,154.23239513726583
183,169.81135056758916
184,194.06207252854767
185,187.58155089399975
186,214.36558946058227
187,95.50146288927836
188,126.84437856465954
189,97.21933976731117
190,173.4923935732835
191,120.34019474585608
192,94.1088044933367
193,173.45793037310398
194,140.92196977711836
195,169.7933580328072
196,90.62643056637901
197,152.54018494896692
198,149.3080720535168
199,183.1196838529859
200,95.53639608151573
201,94.99340930929449
202,179.66748199911137
203,205.01542933124875
204,161.35067478580623
205,207.86033430590078
206,163.2403443166078
207,216.05649509378816
208,206.91723603379353
209,114.52643762636681
210,115.67481820722269
211,154.710793110751
212,126.8944142001372
213,93.40306096799034
214,90.69239993151469
215,277.2132604280714
216,234.35004330456667
217,210.2047523407899
218,119.88346485694007
219,123.71623275275188
220,94.34593178035202
221,119.82046513159827
222,132.16685808278243
223,112.96253458040528
224,99.57622557531795
225,217.3362578133502
226,103.35730472555426
227,100.07569631165877
228,98.32428971848304
229,93.20375014421582
230,237.87530074814444
231,119.7201922865728
232,167.34353188552484
233,147.49666159546325
234,240.5599177045564
235,141.83360559919984
236,185.99582953401307
237,91.69944544434833
238,136.08956456287694
239,196.6234521179498
240,223.96260532806437
241,109.81109632366339
