id,y
160,101.20572575775233
161,258.50944520573455
162,156.1688745348199
163,187.48773691216917
164,155.46333973086308
165,97.22972961327366
166,100.4538501254011
167,245.0659576197849
168,226.2509442838512
169,191.47818135037716
170,102.91080291609208
171,103.46298195560755
172,230.36115293260661
173,98.05334273271032
174,170.81177206910698
175,107.7361434983235
176,164.45603144291073
177,210.23922420388163
178,93.5712340947725
179,129.89949354800981
180,156.1536789919889
181,104.52270691192251
182,141.65707742077683
183,139.96745156040947
184,199.0559389799279
185,173.00565942712876
186,210.17438030920914
187,101.90246338856335
188,120.12084368574656
189,95.05548708373298
190,171.64825089816065
191,114.85596642387986
192,100.05688230386619
193,176.16535798010082
194,130.3774493496
195,164.59944455778984
196,107.0229976491661
197,144.17199758962732
198,154.09414905222354
199,189.26306205280912
200,95.86294598381275
201,95.42716184508026
202,188.39473029208915
203,200.58724178298246
204,157.09318904916702
205,209.56943205185496
206,160.8532671742667
207,209.5332584313777
208,190.7286649781611
209,122.79310049192814
210,122.8503838581104
211,170.1751134727606
212,127.3057872189392
213,97.51406107684589
214,103.06845054945529
215,263.78923729034636
216,222.14409151765224
217,203.29942675866198
218,130.117068633306
219,119.09910870028794
220,104.34111219515184
221,117.15045470957966
222,129.08535708369521
223,102.89893080340207
224,104.34798240385015
225,228.94793978259128
226,100.28728200170579
227,113.81709924834792
228,108.96145289151391
229,96.39992954355478
230,252.4966368480541
231,118.37566775399573
232,170.28747978508463
233,158.590473450494
234,239.52204441835198
235,143.84902242120475
236,178.80685450297
237,100.74091969719763
238,131.2107776718343
239,193.19329862928208
240,221.60887637002173
241,101.62970651401625
