id,y
160,99.31484
161,269.4389
162,142.15555
163,188.52232
164,149.98477
165,95.14457
166,96.74858
167,249.30579
168,236.8756
169,180.10228
170,107.33257
171,96.74858
172,245.46465
173,101.2209
174,174.09953
175,120.009766
176,158.05347
177,213.70071
178,90.31859
179,137.515
180,134.7757
181,99.61689
182,132.43225
183,147.82367
184,203.4019
185,173.53085
186,229.7593
187,95.14457
188,124.45835
189,101.2209
190,152.78949
191,118.72614
192,103.111984
193,162.384
194,126.062355
195,163.15591
196,116.499695
197,143.19395
198,143.3705
199,195.51224
200,99.61689
201,95.14457
202,184.86813
203,196.06761
204,164.38525
205,214.46553
206,159.66081
207,219.0461
208,195.24638
209,145.0924
210,121.38368
211,164.43951
212,126.002266
213,99.61689
214,111.67371
215,273.9433
216,218.30667
217,204.48587
218,135.74011
219,118.72614
220,113.762566
221,118.72614
222,126.062355
223,101.2209
224,99.31484
225,237.09554
226,97.71083
227,119.00994
228,118.234886
229,99.61689
230,258.02814
231,122.22124
232,151.82312
233,159.3404
234,250.25967
235,144.85124
236,176.09012
237,95.14457
238,139.32999
239,195.59685
240,219.76945
241,117.88014
