id,y
160,99.56352493524588
161,257.202934194198
162,148.97672412761824
163,192.87957671437613
164,165.9675652984893
165,99.14746027526819
166,100.37015572366711
167,239.157645008898
168,222.7702900117135
169,193.3392522195937
170,100.78775196625601
171,100.33673812566039
172,221.00572689333507
173,101.32346758625434
174,181.67749131755275
175,105.00782845697489
176,169.52124721171
177,191.6415137706719
178,100.07480863293527
179,133.6498629098858
180,175.04373258025342
181,108.58132583433877
182,148.9437974381519
183,157.12778709140315
184,190.54580583402435
185,182.93413663925787
186,197.4075817616959
187,99.54238006136443
188,124.82300205376548
189,99.56591854424406
190,184.9048421999969
191,123.25457334212162
192,99.9952038099544
193,185.5845196919658
194,130.92813044713483
195,164.65656843385065
196,106.77253574529124
197,139.31348031950841
198,150.42782609189632
199,188.8026936196854
200,103.48393528674914
201,99.14746027526819
202,190.10466742535516
203,202.5283823049941
204,145.74407935185536
205,192.82531330033723
206,164.1825818457622
207,207.98182228140334
208,189.77994172718095
209,109.80847490949363
210,125.9805872767588
211,155.9262088690184
212,129.867205329841
213,102.09655638073482
214,101.26932815706917
215,259.88709972808067
216,212.16055046621216
217,218.52518811793007
218,124.78748712266162
219,121.44916157721961
220,101.66383892277776
221,122.36230857514921
222,130.92813044713483
223,99.9608383303403
224,100.6339951006373
225,208.34587538439553
226,99.57579765937116
227,106.58241536695962
228,99.94000843156978
229,99.56591854424406
230,227.28894046912365
231,121.61686211762567
232,178.87443043889354
233,153.16020309171685
234,230.65879754044397
235,130.35458267059795
236,187.48432138949093
237,102.92312868417386
238,134.3222877527654
239,189.72572812403928
240,222.35360167983674
241,99.98293108582914
