id,y
160,102.93791402708734
161,266.0294914489591
162,150.05566950399407
163,205.78987040334528
164,139.58346917570398
165,96.22792776411104
166,102.01705449194661
167,245.0178907261474
168,228.72119884645704
169,183.40911535174442
170,98.17725264440237
171,101.0674053704309
172,229.42439027895477
173,101.62618169523289
174,177.14844779398072
175,112.29023950125116
176,161.48003999267655
177,201.06126872021258
178,96.00756710659087
179,129.1065880231416
180,149.089712384761
181,110.8670694833385
182,144.3357077407212
183,142.78442827203716
184,185.1283073273147
185,169.41597781024498
186,209.31997914021454
187,99.66809124446866
188,117.73537515149346
189,93.38232257645785
190,162.37677400733998
191,115.58331601860857
192,97.28115208333094
193,181.16874196016994
194,132.53805837420344
195,164.72788143493958
196,110.09839051516869
197,144.0877334006243
198,151.9983122414089
199,175.7370639056827
200,99.78916736092921
201,93.79449501148893
202,171.16231286421984
203,206.14653689843962
204,163.14584982897014
205,207.48060248022432
206,169.45622500634352
207,206.95589273559486
208,197.08387703742534
209,129.50742504856203
210,124.54106957750992
211,171.85356952810344
212,120.7746385331404
213,100.49718304095309
214,103.61718811162066
215,277.10286532581017
216,221.20710713310143
217,207.22314786828505
218,121.38508566155392
219,116.07023276600519
220,105.99993429961073
221,120.22322280507854
222,133.77143527109175
223,101.84247693750497
224,101.59207158803264
225,245.60915448568073
226,98.40256817654972
227,114.2194827486325
228,104.74206678499873
229,96.34581244619702
230,257.47041902597954
231,114.26602529826218
232,161.14063561851242
233,157.72983480874467
234,234.83603622468203
235,153.1519414544304
236,180.05603336242382
237,104.06104888194767
238,141.45075067550476
239,191.7103456340493
240,240.78864850846776
241,101.34548806535979
