id,y
160,103.2394
161,259.2697
162,153.76428
163,193.47163
164,152.77512
165,95.11276
166,101.202614
167,247.8761
168,216.9581
169,174.4117
170,105.93958
171,106.98304
172,228.90923
173,96.059
174,169.14452
175,110.69905
176,167.3177
177,215.78938
178,87.025406
179,138.26051
180,147.65097
181,103.364395
182,150.31349
183,149.96375
184,205.6689
185,161.99168
186,226.0466
187,104.058105
188,125.24239
189,90.67138
190,160.3966
191,115.3468
192,99.54505
193,163.10327
194,141.65242
195,165.35544
196,108.95362
197,156.01187
198,149.78671
199,192.05185
200,89.96094
201,91.616905
202,191.44269
203,195.863
204,180.78362
205,219.437
206,160.96465
207,214.24336
208,204.7583
209,137.44087
210,111.49994
211,175.23605
212,132.93651
213,94.66461
214,105.550865
215,268.17465
216,222.00133
217,201.98935
218,142.14592
219,122.38466
220,108.08731
221,117.43443
222,138.94238
223,105.32832
224,108.41502
225,251.63905
226,100.90933
227,124.311516
228,116.16792
229,93.53475
230,265.92188
231,123.28856
232,154.37581
233,155.72879
234,244.52356
235,165.22136
236,173.11203
237,100.262856
238,141.86427
239,183.45459
240,225.92108
241,101.10761
