id,y
160,101.26868119100071
161,254.12867192167383
162,147.43526912633288
163,205.37078750580923
164,167.80863743029454
165,100.22319617916419
166,101.1498288957988
167,243.9691258910744
168,232.44255927100062
169,189.961829767798
170,100.22319617916419
171,102.19531390763531
172,234.9574323179294
173,102.19531390763531
174,176.52899514797593
175,101.26868119100071
176,173.36282696920085
177,197.55335445286016
178,101.26868119100071
179,132.04397480751183
180,164.92857980609526
181,101.26868119100071
182,143.6298580611699
183,152.40833877832583
184,191.30245982956714
185,185.81852881914466
186,194.35680770458927
187,100.22319617916419
188,121.03814852911037
189,101.26868119100071
190,182.66206196889368
191,119.96976871131228
192,102.75008469977263
193,185.16353229865769
194,122.07135105617617
195,171.0052784160487
196,101.26868119100071
197,133.6394803567818
198,150.5499035945366
199,189.961829767798
200,101.26868119100071
201,101.26868119100071
202,192.3289113418069
203,206.1005517969424
204,129.89994083706725
205,204.30482700118029
206,168.35733618586508
207,207.63425462400488
208,184.33669624828184
209,105.77829976127111
210,128.26842438556642
211,153.60144872108782
212,123.28466076955948
213,101.26868119100071
214,101.26868119100071
215,257.23518040016137
216,210.77376350592758
217,217.56328548593984
218,119.96976871131228
219,119.96976871131228
220,100.22319617916419
221,119.96976871131228
222,122.07135105617617
223,101.26868119100071
224,101.26868119100071
225,207.63425462400488
226,101.26868119100071
227,104.85166704463651
228,101.26868119100071
229,101.26868119100071
230,228.79500738766467
231,119.96976871131228
232,184.66968063492442
233,147.43526912633288
234,231.85782633707825
235,118.30733835229036
236,188.47736807304904
237,101.26868119100071
238,122.07135105617617
239,198.7762087457625
240,223.11248225300542
241,101.26868119100071
