id,y
160,89.91525
161,258.6007
162,148.41933
163,215.07318
164,112.38822
165,76.72258
166,84.192665
167,272.40698
168,251.00308
169,164.42975
170,69.36489
171,86.72483
172,270.9723
173,106.125305
174,147.221
175,83.78093
176,155.49736
177,242.69278
178,88.99398
179,119.468025
180,151.13155
181,87.72816
182,148.22292
183,161.00577
184,222.88055
185,183.6298
186,219.3395
187,77.38624
188,123.41022
189,109.0243
190,148.63882
191,109.06951
192,96.85164
193,181.42268
194,145.8045
195,195.586
196,74.05404
197,167.09456
198,140.94057
199,157.85121
200,104.42615
201,121.310234
202,178.97226
203,200.31702
204,182.28789
205,237.94763
206,166.98474
207,252.1903
208,203.14851
209,109.68611
210,128.36879
211,166.16684
212,117.76264
213,99.63335
214,74.61899
215,277.3977
216,240.38403
217,208.15495
218,96.678955
219,106.730515
220,84.30713
221,101.58194
222,106.05427
223,108.63421
224,92.29633
225,221.81157
226,94.052795
227,82.81973
228,102.8507
229,101.16207
230,268.88098
231,122.27238
232,170.90677
233,139.46242
234,257.5597
235,149.45932
236,191.30383
237,83.83796
238,139.85309
239,221.10796
240,206.80142
241,157.45297
