id,y
160,111.07407187926376
161,141.79162947346813
162,132.91305228254885
163,135.66967919419324
164,113.89277927600486
165,93.7757001654121
166,94.9646656510501
167,138.44393363078038
168,140.852391399123
169,116.27487615702502
170,95.13785858529468
171,94.93419134053791
172,139.2880514144332
173,111.2401086154131
174,113.65067359359126
175,111.5930877043738
176,133.56254091820324
177,135.5099281597001
178,97.83364058174797
179,112.98616573185092
180,113.79109594368033
181,111.64257439092424
182,111.62280059238054
183,110.99341269317101
184,137.78172623640728
185,118.78752097639514
186,139.66441849148254
187,91.2308530749886
188,112.5647163866223
189,111.49124376599222
190,113.5500074607827
191,111.5973833258366
192,111.77562266186304
193,117.22972862317607
194,111.7702174462535
195,133.00618091409095
196,110.98550346265796
197,110.3694966209776
198,119.86774752828794
199,117.02568268976692
200,111.32657027341887
201,93.96707873276958
202,117.88498131936828
203,137.707124597534
204,110.05435256353965
205,139.64223865185596
206,133.10149678320388
207,139.28685365887918
208,135.72510524400946
209,111.0299264972974
210,113.09907198698218
211,133.08177907122788
212,112.63850079896315
213,111.34890402731003
214,96.8270279710047
215,141.8242294556129
216,138.62282872142256
217,137.90632804919193
218,112.04231316191479
219,110.51895137044514
220,94.34954829890697
221,111.5745772575196
222,112.07725378441634
223,109.79328937474612
224,110.92370531475521
225,137.94717961108597
226,91.44274487879267
227,96.47694487740783
228,111.62889216435529
229,112.0771041862082
230,139.6036542780829
231,111.20090075692647
232,113.21221841289497
233,133.48473454021448
234,139.795347754364
235,110.11724983974462
236,117.99263444107686
237,96.91824747117673
238,111.12107057242925
239,137.9457812260206
240,140.25324629352525
241,111.73965251076021
