id,y
160,104.19755669078752
161,261.9711134877367
162,128.28340328775414
163,199.62396385367515
164,133.4824565027089
165,92.69135505191785
166,72.45107596100084
167,256.0771192843778
168,242.82006006688852
169,228.77078987889422
170,69.31139767954004
171,89.76315984184617
172,243.63112520820232
173,122.91038243757171
174,160.2001240956841
175,122.24315375195404
176,153.99609756997293
177,203.1996409650335
178,92.7492346980426
179,153.128937576173
180,166.96761805675078
181,97.28085967775417
182,159.16209273185817
183,166.82512371035958
184,180.85657325472755
185,181.32717479697084
186,201.34293202138235
187,54.415209989120186
188,138.74118558670116
189,127.80261596830476
190,164.1594086123947
191,140.23022843578576
192,106.66500375175369
193,161.52578329155264
194,146.2362851694218
195,167.75513217948608
196,113.94176415987013
197,175.47930199544743
198,120.70323168771716
199,188.82941368008466
200,118.1369592538361
201,107.67270680358683
202,171.45296328069514
203,189.1155719552314
204,172.25449499654317
205,196.87578827920214
206,161.5929645034355
207,196.5508882929768
208,194.32692321901783
209,155.04555891936656
210,110.23083191164034
211,151.63201074402747
212,135.59739231078973
213,127.08527374286749
214,91.43075753238301
215,274.85561723863026
216,208.83391862383058
217,188.74369565401662
218,148.43970096722967
219,116.99399668701761
220,72.1547683478662
221,134.9325051415362
222,149.60164849161006
223,97.39354361924595
224,103.76634614628097
225,214.4482797151391
226,95.25097195052997
227,116.55093700820473
228,107.24370225929681
229,116.76673411747367
230,226.0306789818058
231,147.50794326471336
232,164.5546315317446
233,129.47571990618712
234,212.60313638537218
235,168.07272746018532
236,167.38595293749594
237,101.19991886296621
238,165.84733092554984
239,178.15336402356422
240,231.36702489422777
241,131.3675989295735
